frame,tipo,confianza,x1,y1,x2,y2
2510,auto,0.695,414,70,443,96
2510,auto,0.69,58,143,160,209
2510,auto,0.683,359,135,401,179
2510,auto,0.667,197,98,250,133
2510,bus,0.631,327,57,395,122
2510,auto,0.615,0,259,165,356
2510,auto,0.613,305,119,352,156
2510,auto,0.607,279,158,349,212
2510,auto,0.598,237,73,273,106
2510,auto,0.578,0,193,59,265
2510,auto,0.454,273,100,318,135
2510,camion,0.401,132,200,430,358
2515,auto,0.894,109,182,241,263
2515,bus,0.879,374,106,507,257
2515,auto,0.875,235,120,293,160
2515,bus,0.827,131,201,431,358
2515,auto,0.794,134,119,213,167
2515,auto,0.735,414,68,442,93
2515,auto,0.733,0,258,166,356
2515,auto,0.726,184,149,260,196
2515,auto,0.703,359,135,400,179
2515,auto,0.7,58,143,160,210
2515,auto,0.672,282,157,349,210
2515,bus,0.671,331,31,406,75
2515,auto,0.657,198,98,249,132
2515,bus,0.627,327,57,395,122
2515,auto,0.62,306,118,353,156
2515,auto,0.614,237,73,273,106
2515,auto,0.567,0,192,59,265
2515,auto,0.467,273,101,318,135
2520,bus,0.884,374,108,507,257
2520,auto,0.882,110,182,243,262
2520,auto,0.87,235,120,293,160
2520,bus,0.83,131,201,431,358
2520,auto,0.779,133,119,212,167
2520,auto,0.754,0,258,166,356
2520,auto,0.737,283,153,350,207
2520,auto,0.702,414,66,441,92
2520,auto,0.692,183,148,261,194
2520,auto,0.691,359,135,400,179
2520,auto,0.682,58,143,160,210
2520,auto,0.653,198,98,249,132
2520,auto,0.639,306,117,353,156
2520,bus,0.63,332,32,407,76
2520,auto,0.611,237,72,273,106
2520,auto,0.554,0,193,59,265
2520,bus,0.491,327,56,394,121
2520,auto,0.455,273,100,318,135
2525,bus,0.887,374,108,507,257
2525,auto,0.885,112,182,245,262
2525,auto,0.853,236,121,293,160
2525,bus,0.841,131,201,431,358
2525,auto,0.782,134,120,212,167
2525,auto,0.753,286,154,351,205
2525,auto,0.743,413,65,441,90
2525,auto,0.73,0,258,167,356
2525,auto,0.715,183,148,261,194
2525,auto,0.7,58,143,160,210
2525,auto,0.689,360,135,400,179
2525,auto,0.66,198,99,250,132
2525,bus,0.636,332,31,407,76
2525,auto,0.634,307,116,354,157
2525,auto,0.571,0,193,59,265
2525,auto,0.544,237,77,273,106
2525,bus,0.471,328,56,394,121
2525,bus,0.437,515,2,639,99
2525,auto,0.412,273,100,318,136
2530,auto,0.894,114,182,247,261
2530,bus,0.89,375,107,507,257
2530,auto,0.88,235,121,293,160
2530,auto,0.849,412,64,439,89
2530,bus,0.843,132,201,431,358
2530,auto,0.787,134,121,212,167
2530,auto,0.787,288,152,351,204
2530,auto,0.749,183,148,261,192
2530,auto,0.745,0,258,168,356
2530,auto,0.723,58,143,160,210
2530,auto,0.675,198,99,249,132
2530,auto,0.656,307,116,354,156
2530,auto,0.652,360,134,401,179
2530,bus,0.649,332,32,406,78
2530,auto,0.623,0,193,58,266
2530,bus,0.532,514,2,639,99
2530,auto,0.506,237,76,273,106
2530,bus,0.473,328,55,393,121
2530,auto,0.402,501,107,542,138
2535,auto,0.913,116,182,250,261
2535,auto,0.906,236,121,293,161
2535,bus,0.892,375,106,507,257
2535,bus,0.861,130,202,431,358
2535,auto,0.802,133,121,213,168
2535,auto,0.755,183,150,261,192
2535,auto,0.751,410,63,438,88
2535,auto,0.747,288,152,351,204
2535,auto,0.743,58,143,160,211
2535,auto,0.736,198,100,250,134
2535,auto,0.712,0,259,168,356
2535,auto,0.698,360,134,401,179
2535,auto,0.685,308,116,354,156
2535,auto,0.644,0,194,58,266
2535,bus,0.631,331,32,407,78
2535,auto,0.54,237,72,274,107
2535,bus,0.517,514,2,639,99
2535,bus,0.499,186,12,269,79
2535,auto,0.454,498,107,541,139
2535,bus,0.434,328,55,394,120
2535,auto,0.412,273,101,318,136
2540,auto,0.909,118,182,252,261
2540,auto,0.906,236,122,293,162
2540,bus,0.877,374,104,507,258
2540,bus,0.81,130,202,430,358
2540,auto,0.794,185,151,260,191
2540,auto,0.772,133,121,212,168
2540,auto,0.756,198,100,250,135
2540,auto,0.746,57,144,160,212
2540,auto,0.731,308,117,354,155
2540,auto,0.722,290,150,351,203
2540,auto,0.658,407,63,437,86
2540,auto,0.632,0,258,168,355
2540,auto,0.607,0,195,58,266
2540,auto,0.605,360,134,400,177
2540,auto,0.48,274,101,318,136
2540,bus,0.479,515,2,639,100
2540,auto,0.43,237,76,274,108
2540,bus,0.406,331,34,406,77
2545,auto,0.903,235,122,292,162
2545,auto,0.896,119,182,255,260
2545,bus,0.87,373,106,507,258
2545,auto,0.806,309,117,355,154
2545,bus,0.794,129,203,430,358
2545,auto,0.785,183,151,260,191
2545,auto,0.762,57,144,160,212
2545,auto,0.762,133,121,212,168
2545,auto,0.729,198,100,250,135
2545,auto,0.691,291,150,351,202
2545,auto,0.665,0,258,169,355
2545,auto,0.597,406,61,435,85
2545,auto,0.573,359,133,399,176
2545,auto,0.568,0,195,58,266
2545,auto,0.495,489,106,539,138
2545,auto,0.409,274,100,320,137
2550,auto,0.9,122,183,258,259
2550,auto,0.897,235,122,292,162
2550,bus,0.867,373,103,506,259
2550,bus,0.815,131,203,430,358
2550,auto,0.785,183,152,260,191
2550,auto,0.777,357,133,397,175
2550,auto,0.763,309,116,356,154
2550,auto,0.763,133,121,212,168
2550,auto,0.731,196,101,249,135
2550,auto,0.7,0,258,169,356
2550,auto,0.699,292,149,351,200
2550,auto,0.671,57,144,159,214
2550,auto,0.583,0,196,58,265
2550,auto,0.49,273,100,321,137
2550,auto,0.486,403,62,433,85
2550,bus,0.41,329,56,396,120
2555,auto,0.904,126,181,261,257
2555,auto,0.892,235,122,292,163
2555,bus,0.861,373,105,506,258
2555,bus,0.848,129,203,430,358
2555,auto,0.806,183,152,260,190
2555,auto,0.772,57,144,159,213
2555,auto,0.771,197,100,249,135
2555,auto,0.762,132,121,212,168
2555,auto,0.747,353,132,397,175
2555,auto,0.725,292,149,351,197
2555,auto,0.708,0,257,169,355
2555,auto,0.663,0,214,58,265
2555,auto,0.537,273,101,322,136
2555,auto,0.512,481,105,535,137
2555,auto,0.507,310,114,357,154
2560,auto,0.891,129,180,264,256
2560,auto,0.888,235,122,293,163
2560,bus,0.873,374,104,506,258
2560,bus,0.831,129,202,430,358
2560,auto,0.809,183,151,261,188
2560,auto,0.773,197,100,248,135
2560,auto,0.764,132,121,212,168
2560,auto,0.752,57,144,159,212
2560,auto,0.749,293,147,351,197
2560,auto,0.66,0,214,59,263
2560,auto,0.659,0,255,169,355
2560,auto,0.655,353,131,397,172
2560,bus,0.527,330,55,396,117
2560,auto,0.514,274,100,322,136
2560,auto,0.514,312,113,357,152
2560,auto,0.425,374,113,414,147
2560,auto,0.412,0,259,55,295
2565,auto,0.893,132,178,267,255
2565,bus,0.868,376,103,506,257
2565,auto,0.845,234,121,292,162
2565,auto,0.813,197,100,249,134
2565,auto,0.795,294,145,351,196
2565,auto,0.793,184,149,261,187
2565,auto,0.756,132,121,213,167
2565,bus,0.714,78,201,430,358
2565,auto,0.661,312,112,358,144
2565,auto,0.653,351,130,397,171
2565,auto,0.65,57,143,159,213
2565,auto,0.62,272,100,322,136
2565,auto,0.567,0,214,61,262
2565,auto,0.526,397,57,428,80
2565,auto,0.514,375,113,409,147
2565,auto,0.509,0,256,168,356
2565,camion,0.508,79,200,429,358
2565,auto,0.494,237,78,273,108
2565,auto,0.437,473,101,525,134
2565,bus,0.416,513,2,639,101
2565,auto,0.405,288,82,330,110
2570,bus,0.856,375,105,507,258
2570,auto,0.843,137,179,271,253
2570,auto,0.836,234,121,292,161
2570,auto,0.792,132,121,213,167
2570,auto,0.784,197,100,249,134
2570,bus,0.782,132,201,430,358
2570,auto,0.72,184,148,261,185
2570,auto,0.698,294,143,351,196
2570,auto,0.647,348,130,397,172
2570,auto,0.603,0,213,62,261
2570,auto,0.593,314,112,358,143
2570,auto,0.577,57,142,159,213
2570,auto,0.539,374,111,408,147
2570,auto,0.519,236,78,274,108
2570,camion,0.492,121,201,429,358
2570,auto,0.485,396,56,426,79
2570,auto,0.462,272,100,323,135
2570,bus,0.46,513,2,639,101
2570,bus,0.455,330,31,405,73
2570,auto,0.403,0,264,142,357
2575,bus,0.869,376,103,512,257
2575,auto,0.843,235,121,293,161
2575,bus,0.8,130,202,430,357
2575,auto,0.798,142,179,275,251
2575,auto,0.796,134,120,213,167
2575,auto,0.772,198,100,251,134
2575,auto,0.72,184,148,261,184
2575,auto,0.691,316,111,358,141
2575,auto,0.662,295,142,352,195
2575,auto,0.616,346,129,398,170
2575,auto,0.592,0,208,64,258
2575,auto,0.539,58,142,159,213
2575,auto,0.488,375,111,408,146
2575,auto,0.479,396,56,424,78
2575,auto,0.477,0,256,168,356
2575,auto,0.454,237,78,273,107
2575,bus,0.416,515,1,639,103
2575,auto,0.409,271,100,323,135
2580,auto,0.867,235,121,293,160
2580,bus,0.862,376,102,509,257
2580,bus,0.833,127,201,430,357
2580,auto,0.789,133,120,213,167
2580,auto,0.741,198,99,251,134
2580,auto,0.7,317,110,359,142
2580,auto,0.688,146,178,278,249
2580,auto,0.682,185,147,261,182
2580,auto,0.653,295,142,352,194
2580,auto,0.645,345,128,398,169
2580,bus,0.635,512,1,639,101
2580,auto,0.611,0,209,67,257
2580,auto,0.577,237,73,274,106
2580,auto,0.52,58,142,160,214
2580,camion,0.488,127,202,429,358
2580,auto,0.464,0,253,170,356
2580,auto,0.456,375,110,408,146
2580,auto,0.434,272,98,322,134
2580,bus,0.406,332,31,423,77
2585,bus,0.862,376,103,507,257
2585,auto,0.854,235,120,293,160
2585,bus,0.827,127,201,431,357
2585,auto,0.781,133,118,213,167
2585,auto,0.705,151,177,281,247
2585,auto,0.701,341,127,399,168
2585,auto,0.697,318,108,361,140
2585,auto,0.684,0,252,170,356
2585,auto,0.677,199,98,250,131
2585,bus,0.668,514,1,639,100
2585,auto,0.663,295,141,353,193
2585,auto,0.62,238,74,274,106
2585,bus,0.601,332,30,422,76
2585,auto,0.578,0,195,70,255
2585,auto,0.535,59,142,160,213
2585,camion,0.531,127,201,430,358
2585,auto,0.502,185,147,262,181
2585,auto,0.486,274,99,311,134
2585,auto,0.444,376,110,411,146
2590,bus,0.868,376,100,508,256
2590,bus,0.837,132,200,431,357
2590,auto,0.798,235,120,293,159
2590,auto,0.767,0,250,173,356
2590,auto,0.762,340,126,400,168
2590,auto,0.749,134,117,213,166
2590,auto,0.738,0,191,73,251
2590,auto,0.727,157,172,286,246
2590,auto,0.711,319,107,361,138
2590,bus,0.693,517,1,639,101
2590,auto,0.69,295,140,354,192
2590,auto,0.689,199,97,252,131
2590,camion,0.619,134,201,430,358
2590,auto,0.552,186,147,262,179
2590,auto,0.531,59,142,161,215
2590,auto,0.526,238,75,275,106
2590,bus,0.524,333,30,418,74
2590,auto,0.486,376,111,411,145
2590,auto,0.456,273,98,314,134
2590,bus,0.409,334,51,400,113
2595,auto,0.874,339,125,399,167
2595,bus,0.855,376,100,509,256
2595,bus,0.824,134,200,431,357
2595,auto,0.811,161,170,289,244
2595,auto,0.789,135,117,214,166
2595,auto,0.787,236,119,294,158
2595,auto,0.775,0,250,175,356
2595,auto,0.763,296,139,355,190
2595,auto,0.737,318,106,361,139
2595,auto,0.687,199,97,252,130
2595,bus,0.682,519,1,639,100
2595,auto,0.66,0,191,77,250
2595,auto,0.603,272,98,326,133
2595,auto,0.598,59,141,161,214
2595,auto,0.597,238,74,275,105
2595,camion,0.58,134,201,430,358
2595,auto,0.538,182,146,262,178
2595,auto,0.498,377,109,416,144
2595,bus,0.493,335,50,401,112
2595,auto,0.485,289,79,333,105
2600,bus,0.846,377,102,509,255
2600,auto,0.842,340,124,397,165
2600,auto,0.826,0,250,176,357
2600,bus,0.824,133,200,431,357
2600,auto,0.802,134,117,214,165
2600,auto,0.802,165,170,292,242
2600,auto,0.791,235,118,294,159
2600,auto,0.757,297,138,354,188
2600,bus,0.756,521,1,639,101
2600,auto,0.715,0,191,80,248
2600,auto,0.686,320,105,362,138
2600,auto,0.685,199,96,252,130
2600,auto,0.646,59,140,161,213
2600,auto,0.624,238,74,275,105
2600,auto,0.585,273,99,326,133
2600,camion,0.571,134,201,431,357
2600,auto,0.496,377,107,420,145
2600,auto,0.49,289,79,332,105
2600,bus,0.456,333,29,414,73
2600,auto,0.455,180,146,263,177
2600,auto,0.453,0,243,91,292
2605,bus,0.879,378,101,510,254
2605,auto,0.841,0,248,177,357
2605,auto,0.837,339,124,397,163
2605,bus,0.816,134,199,431,357
2605,auto,0.812,171,170,295,239
2605,auto,0.812,135,116,215,165
2605,auto,0.8,296,137,354,187
2605,auto,0.762,235,117,294,158
2605,auto,0.74,0,190,83,246
2605,auto,0.692,197,96,251,130
2605,auto,0.648,238,74,275,105
2605,auto,0.597,59,137,161,212
2605,camion,0.582,133,200,431,357
2605,auto,0.53,320,104,362,138
2605,bus,0.518,336,49,401,110
2605,bus,0.518,333,28,413,73
2605,bus,0.497,520,1,639,102
2605,auto,0.496,203,223,305,282
2605,auto,0.488,273,98,327,132
2605,auto,0.482,181,146,263,179
2605,auto,0.442,0,242,92,293
2605,auto,0.432,289,79,333,104
2610,bus,0.9,378,103,509,254
2610,auto,0.844,174,168,296,237
2610,auto,0.838,0,247,178,357
2610,bus,0.822,134,199,432,357
2610,auto,0.817,135,116,215,164
2610,auto,0.79,338,123,397,163
2610,auto,0.757,235,117,294,157
2610,auto,0.754,297,137,354,187
2610,auto,0.738,222,214,319,268
2610,auto,0.71,0,190,84,244
2610,auto,0.652,196,96,251,130
2610,auto,0.632,238,74,276,105
2610,camion,0.612,133,200,431,358
2610,auto,0.607,59,136,161,210
2610,bus,0.604,336,48,401,109
2610,auto,0.557,275,97,327,131
2610,bus,0.521,333,28,412,73
2610,auto,0.46,289,79,333,105
2610,auto,0.452,320,103,363,134
2610,auto,0.432,181,147,263,184
2610,bus,0.41,520,1,639,102
2615,bus,0.852,377,100,509,254
2615,auto,0.847,0,245,179,357
2615,auto,0.845,338,123,396,163
2615,auto,0.84,177,167,299,237
2615,bus,0.825,134,199,432,357
2615,auto,0.814,135,116,215,164
2615,auto,0.755,235,117,294,157
2615,auto,0.749,297,136,356,187
2615,auto,0.701,0,189,85,242
2615,auto,0.665,239,206,331,263
2615,auto,0.658,197,96,251,130
2615,auto,0.632,238,73,275,105
2615,auto,0.607,59,136,161,210
2615,auto,0.583,275,97,328,131
2615,camion,0.566,133,200,431,357
2615,auto,0.564,182,147,263,185
2615,bus,0.56,336,49,401,109
2615,bus,0.549,333,29,415,73
2615,auto,0.498,321,103,363,131
2615,auto,0.44,289,79,333,105
2615,bus,0.43,520,1,639,153
2615,auto,0.419,418,12,439,24
2620,auto,0.859,336,123,396,163
2620,bus,0.847,377,102,509,255
2620,auto,0.847,0,243,180,357
2620,bus,0.823,134,199,432,357
2620,auto,0.807,135,116,215,165
2620,auto,0.761,181,164,301,235
2620,auto,0.742,297,138,356,185
2620,auto,0.732,253,196,343,255
2620,auto,0.727,235,117,295,158
2620,auto,0.689,0,189,87,242
2620,auto,0.684,197,96,252,130
2620,auto,0.659,238,74,276,105
2620,bus,0.567,337,49,401,110
2620,auto,0.555,60,137,161,212
2620,camion,0.512,133,199,431,357
2620,auto,0.509,274,97,329,131
2620,auto,0.496,182,147,263,191
2620,bus,0.466,520,1,639,154
2620,bus,0.459,334,29,415,73
2625,auto,0.866,0,238,181,357
2625,auto,0.866,334,123,395,163
2625,bus,0.828,377,97,508,255
2625,auto,0.822,134,116,215,165
2625,bus,0.762,133,199,431,357
2625,auto,0.741,183,164,303,234
2625,auto,0.733,266,192,352,247
2625,auto,0.71,235,117,295,158
2625,auto,0.696,198,96,252,130
2625,auto,0.664,0,191,87,241
2625,auto,0.607,238,74,276,105
2625,camion,0.576,133,197,431,358
2625,auto,0.569,298,138,355,190
2625,auto,0.54,59,139,161,212
2625,auto,0.473,274,98,329,132
2625,auto,0.468,183,147,263,192
2625,bus,0.438,333,29,414,73
2625,bus,0.434,337,49,401,110
2630,auto,0.887,335,124,395,163
2630,auto,0.848,0,237,182,357
2630,bus,0.834,377,103,508,256
2630,auto,0.822,185,164,304,233
2630,auto,0.792,135,117,215,165
2630,bus,0.788,133,196,431,357
2630,auto,0.753,234,118,295,158
2630,auto,0.703,199,97,252,131
2630,auto,0.635,278,186,365,238
2630,auto,0.612,0,189,89,242
2630,auto,0.598,238,75,276,106
2630,auto,0.575,59,140,161,214
2630,bus,0.559,337,50,401,112
2630,auto,0.557,274,98,329,132
2630,auto,0.555,297,139,353,191
2630,auto,0.553,183,147,263,190
2630,camion,0.502,133,192,431,358
2630,bus,0.475,333,29,415,73
2630,auto,0.452,323,103,364,138
2635,auto,0.863,0,236,184,357
2635,auto,0.851,188,165,305,232
2635,auto,0.828,334,124,394,163
2635,bus,0.806,375,105,508,257
2635,bus,0.789,131,199,431,357
2635,auto,0.783,134,118,214,166
2635,auto,0.747,234,119,295,159
2635,auto,0.717,289,183,376,234
2635,auto,0.7,197,97,252,133
2635,auto,0.644,183,147,263,193
2635,auto,0.623,59,141,161,215
2635,bus,0.605,516,1,639,156
2635,auto,0.571,276,99,328,133
2635,auto,0.567,323,104,364,140
2635,auto,0.559,0,190,89,243
2635,auto,0.549,238,75,276,106
2635,bus,0.539,337,51,401,112
2635,bus,0.502,333,30,414,74
2640,bus,0.874,377,107,509,257
2640,bus,0.853,132,201,430,357
2640,auto,0.85,0,242,185,358
2640,auto,0.846,188,163,306,232
2640,auto,0.835,333,125,394,166
2640,auto,0.796,236,120,295,160
2640,auto,0.789,134,119,214,166
2640,auto,0.788,297,179,379,228
2640,auto,0.667,276,98,329,133
2640,auto,0.666,323,104,364,140
2640,auto,0.662,198,98,251,133
2640,auto,0.635,59,142,161,213
2640,bus,0.58,332,30,412,74
2640,auto,0.569,183,147,263,194
2640,auto,0.533,238,76,276,106
2640,auto,0.486,0,190,88,244
2640,auto,0.479,294,140,349,183
2640,bus,0.478,515,1,639,157
2645,bus,0.876,376,108,508,258
2645,auto,0.861,334,126,394,167
2645,bus,0.847,132,202,430,357
2645,auto,0.842,0,233,186,357
2645,auto,0.84,187,163,307,232
2645,auto,0.836,236,120,294,161
2645,auto,0.807,134,120,214,167
2645,auto,0.743,307,174,379,223
2645,auto,0.713,276,99,329,134
2645,auto,0.688,198,99,251,134
2645,auto,0.68,323,105,365,142
2645,auto,0.634,59,142,160,215
2645,auto,0.587,238,75,275,107
2645,auto,0.535,294,141,348,185
2645,auto,0.532,183,148,264,195
2645,auto,0.434,0,192,87,247
2650,bus,0.878,376,108,507,257
2650,auto,0.837,236,121,295,161
2650,auto,0.835,187,164,307,232
2650,auto,0.824,0,243,187,357
2650,bus,0.823,131,202,431,357
2650,auto,0.819,335,126,394,166
2650,auto,0.813,135,120,214,167
2650,auto,0.757,313,171,379,219
2650,auto,0.738,276,100,329,134
2650,auto,0.713,198,99,250,134
2650,auto,0.698,323,106,364,140
2650,auto,0.657,59,142,160,214
2650,auto,0.57,238,75,275,107
2650,auto,0.515,183,148,264,196
2650,auto,0.468,294,141,351,186
2655,auto,0.871,1,245,190,358
2655,bus,0.855,375,107,507,258
2655,auto,0.854,188,164,307,233
2655,bus,0.851,131,202,430,357
2655,auto,0.838,235,121,294,161
2655,auto,0.836,135,121,214,167
2655,auto,0.77,58,142,160,213
2655,auto,0.747,198,100,249,134
2655,auto,0.723,276,100,329,135
2655,auto,0.718,319,169,380,217
2655,auto,0.712,334,126,393,168
2655,auto,0.663,324,106,364,143
2655,auto,0.514,238,75,275,108
2655,auto,0.495,0,226,137,324
2655,auto,0.443,184,150,261,194
2660,auto,0.915,5,245,192,357
2660,bus,0.851,373,107,507,259
2660,auto,0.85,190,166,307,234
2660,bus,0.849,131,203,431,357
2660,auto,0.847,236,121,295,162
2660,auto,0.808,136,122,215,168
2660,auto,0.776,323,167,380,214
2660,auto,0.749,58,142,160,214
2660,auto,0.678,323,106,365,143
2660,auto,0.669,276,101,329,135
2660,auto,0.661,334,127,393,170
2660,auto,0.619,199,100,249,134
2660,auto,0.603,0,223,143,308
2660,bus,0.508,333,34,412,76
2660,auto,0.498,184,149,261,195
2660,auto,0.472,0,224,121,332
2660,auto,0.456,238,73,275,108
2660,auto,0.42,294,142,348,188
2660,auto,0.412,444,17,463,29
2665,auto,0.904,10,246,194,357
2665,auto,0.859,327,166,382,212
2665,auto,0.855,191,167,307,235
2665,bus,0.851,131,203,431,357
2665,bus,0.85,375,105,508,259
2665,auto,0.849,237,122,295,163
2665,auto,0.806,137,122,215,168
2665,auto,0.769,59,143,161,215
2665,auto,0.722,0,222,150,305
2665,auto,0.702,323,107,365,144
2665,auto,0.699,275,101,329,136
2665,auto,0.673,334,128,394,170
2665,auto,0.67,199,101,251,135
2665,auto,0.602,185,150,260,198
2665,auto,0.513,295,143,345,188
2665,auto,0.486,0,198,79,262
2665,auto,0.463,503,110,543,138
2665,bus,0.456,333,35,411,76
2665,auto,0.408,377,111,421,148
2665,auto,0.404,238,74,275,109
2670,auto,0.896,14,245,196,357
2670,bus,0.878,377,109,508,261
2670,bus,0.866,131,204,432,357
2670,auto,0.855,191,167,307,235
2670,auto,0.804,136,123,215,169
2670,auto,0.802,237,122,295,163
2670,auto,0.776,331,163,383,211
2670,auto,0.76,324,108,365,144
2670,auto,0.716,0,220,157,303
2670,auto,0.704,275,101,330,136
2670,auto,0.694,59,144,161,217
2670,auto,0.671,334,128,395,168
2670,auto,0.655,198,101,252,136
2670,auto,0.648,185,150,261,197
2670,auto,0.506,0,196,82,265
2670,auto,0.455,377,112,419,148
2670,bus,0.437,513,2,639,107
2675,auto,0.91,19,245,199,356
2675,auto,0.867,192,169,308,235
2675,bus,0.828,133,203,432,357
2675,bus,0.812,378,108,508,261
2675,auto,0.806,238,123,295,163
2675,auto,0.767,137,123,213,170
2675,auto,0.735,324,109,365,144
2675,auto,0.723,276,101,330,136
2675,auto,0.711,2,218,160,300
2675,auto,0.711,334,128,395,165
2675,auto,0.659,334,163,387,209
2675,auto,0.645,185,150,264,196
2675,auto,0.642,59,143,161,218
2675,auto,0.639,199,103,253,137
2675,auto,0.606,0,197,82,287
2675,auto,0.478,505,111,547,139
2675,bus,0.464,333,37,410,76
2675,auto,0.459,295,143,361,190
2675,auto,0.422,238,84,275,111
2675,auto,0.415,378,112,420,148
2680,auto,0.916,21,244,201,355
2680,auto,0.854,12,215,166,292
2680,auto,0.851,191,169,309,235
2680,bus,0.84,132,204,432,357
2680,auto,0.797,238,123,295,163
2680,auto,0.773,136,124,215,171
2680,bus,0.765,363,108,509,261
2680,auto,0.738,324,109,366,144
2680,auto,0.718,335,128,395,165
2680,auto,0.708,277,101,329,136
2680,auto,0.657,0,197,79,273
2680,auto,0.651,199,103,252,137
2680,auto,0.64,338,162,387,209
2680,auto,0.637,59,144,162,218
2680,auto,0.618,186,151,263,196
2680,bus,0.567,332,37,410,76
2680,auto,0.451,507,111,548,139
2680,auto,0.406,296,144,360,190
2685,auto,0.922,24,244,202,355
2685,auto,0.853,18,213,171,288
2685,auto,0.851,191,169,309,234
2685,bus,0.849,133,204,433,357
2685,auto,0.806,238,123,295,163
2685,auto,0.774,136,124,215,171
2685,bus,0.767,341,107,509,261
2685,auto,0.738,324,109,366,144
2685,auto,0.708,277,101,329,136
2685,auto,0.695,59,144,161,217
2685,auto,0.694,0,197,83,276
2685,auto,0.674,335,128,395,165
2685,auto,0.659,200,103,252,137
2685,auto,0.639,339,161,386,209
2685,auto,0.614,186,151,263,196
2685,bus,0.603,333,36,410,76
2685,auto,0.518,506,108,551,139
2690,auto,0.929,27,242,204,354
2690,auto,0.863,193,169,310,234
2690,bus,0.855,133,204,433,357
2690,bus,0.799,377,106,509,260
2690,auto,0.791,25,211,174,286
2690,auto,0.775,136,124,215,171
2690,auto,0.766,239,122,296,163
2690,auto,0.707,324,109,366,144
2690,auto,0.704,340,160,387,208
2690,auto,0.697,276,101,330,136
2690,auto,0.68,186,151,263,197
2690,auto,0.678,59,144,161,216
2690,auto,0.666,0,196,84,275
2690,auto,0.659,335,129,395,166
2690,auto,0.658,200,103,253,137
